Team 1;Team 2;Team 1 win?;blue side;date;Event;rooster 1;rooster 2;ID;relevance;comment;x
SHC XD;Millenium;1;1;14/8/2014;EU Summer Playoffs 2014 - 5th Place Match;Mimer,Impaler,SELFIE,MrRalleZ,KaSing;kev1n,Kottenx,Kerp,Creaton,Jree;1;1;game 1,bo5;x
SHC XD;Millenium;1;2;14/8/2014;EU Summer Playoffs 2014 - 5th Place Match;Mimer,Impaler,SELFIE,MrRalleZ,KaSing;kev1n,Kottenx,Kerp,Creaton,Jree;2;1;game 2,bo5;x
SHC XD;Millenium;1;1;14/8/2014;EU Summer Playoffs 2014 - 5th Place Match;Mimer,Impaler,SELFIE,MrRalleZ,KaSing;kev1n,Kottenx,Kerp,Creaton,Jree;3;1;game 3,bo5;x
SHC XD;ROCCAT;0;1;7/8/2014;EU Summer Playoffs 2014 - Quarterfinals;Mimer,Impaler,SELFIE,MrRalleZ,KaSing;Xaxus,Jankos,Overpow,Calaver,VandeR;4;1;game 1,bo5;x
SHC XD;ROCCAT;0;2;7/8/2014;EU Summer Playoffs 2014 - Quarterfinals;Mimer,Impaler,SELFIE,MrRalleZ,KaSing;Xaxus,Jankos,Overpow,Calaver,VandeR;5;1;game 2,bo5;x
SHC XD;ROCCAT;1;1;7/8/2014;EU Summer Playoffs 2014 - Quarterfinals;Mimer,Impaler,SELFIE,MrRalleZ,KaSing;Xaxus,Jankos,Overpow,Calaver,VandeR;6;1;game 3,bo5;x
SHC XD;ROCCAT;0;2;7/8/2014;EU Summer Playoffs 2014 - Quarterfinals;Mimer,Impaler,SELFIE,MrRalleZ,KaSing;Xaxus,Jankos,Overpow,Calaver,VandeR;7;1;game 4,bo5;x
SK Gaming;Millenium;1;1;8/8/2014;EU Summer Playoffs 2014 - Quarterfinals;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;kev1n,Kottenx,Kerp,Creaton,Jree;8;1;game 1,bo5;x
SK Gaming;Millenium;1;1;8/8/2014;EU Summer Playoffs 2014 - Quarterfinals;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;kev1n,Kottenx,Kerp,Creaton,Jree;9;1;game 2,bo5;x
SK Gaming;Millenium;1;1;8/8/2014;EU Summer Playoffs 2014 - Quarterfinals;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;kev1n,Kottenx,Kerp,Creaton,Jree;10;1;game 3,bo5;x
Gambit;Copenhagen Wolves;1;1;29/7/2014;EU Summer Season 2014 - Week 11;Darien,Diamondprox,NiQ,Genja,Edward;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;11;1;;x
ROCCAT;Alliance;0;1;29/7/2014;EU Summer Season 2014 - Week 11;Xaxus,Jankos,Overpow,Calaver,VandeR;Wickd,Shook,Froggen,Tabzz,Nyph;12;1;;x
Copenhagen Wolves;Fnatic;0;1;29/7/2014;EU Summer Season 2014 - Week 11;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;13;1;;x
Millenium;SK Gaming;0;1;29/7/2014;EU Summer Season 2014 - Week 11;kev1n,Kottenx,Kerp,Creaton,Jree;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;14;1;;x
Fnatic;SHC XD;1;1;29/7/2014;EU Summer Season 2014 - Week 11;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;15;1;;x
ROCCAT;SHC XD;1;1;30/7/2014;EU Summer Season 2014 - Week 11;Xaxus,Jankos,Overpow,Calaver,VandeR;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;16;1;;x
Alliance;Gambit;1;1;30/7/2014;EU Summer Season 2014 - Week 11;Wickd,Shook,Froggen,Tabzz,Nyph;Darien,Diamondprox,NiQ,Genja,Edward;17;1;;x
ROCCAT;Copenhagen Wolves;0;1;30/7/2014;EU Summer Season 2014 - Week 11;Xaxus,Jankos,Overpow,Calaver,VandeR;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;18;1;;x
SK Gaming;Alliance;1;1;30/7/2014;EU Summer Season 2014 - Week 11;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;Wickd,Shook,Froggen,Tabzz,Nyph;19;1;;x
Gambit;Millenium;1;1;30/7/2014;EU Summer Season 2014 - Week 11;Darien,Diamondprox,NiQ,Genja,Edward;kev1n,Kottenx,Kerp,Creaton,Jree;20;1;;x
SK Gaming;Fnatic;1;1;30/7/2014;EU Summer Season 2014 - Week 11;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;21;1;;x
Gambit;SK Gaming;1;1;31/7/2014;EU Summer Season 2014 - Week 11;Darien,Diamondprox,NiQ,Genja,Edward;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;22;1;;x
SHC XD;Millenium;1;1;31/7/2014;EU Summer Season 2014 - Week 11;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;kev1n,Kottenx,Kerp,Creaton,Jree;23;1;;x
Fnatic;ROCCAT;1;1;31/7/2014;EU Summer Season 2014 - Week 11;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;Xaxus,Jankos,Overpow,Calaver,VandeR;24;1;;x
SHC XD;Copenhagen Wolves;1;1;31/7/2014;EU Summer Season 2014 - Week 11;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;25;1;;x
Alliance;Millenium;1;1;31/7/2014;EU Summer Season 2014 - Week 11;Wickd,Shook,Froggen,Tabzz,Nyph;kev1n,Kottenx,Kerp,Creaton,Jree;26;1;;x
ROCCAT;Gambit;1;1;25/7/2014;EU Summer Season 2014 - Week 10;Xaxus,Jankos,Overpow,Calaver,VandeR;Darien,Diamondprox,NiQ,Genja,Edward;27;1;;x
Millenium;Copenhagen Wolves;1;1;25/7/2014;EU Summer Season 2014 - Week 10;kev1n,Kottenx,Kerp,Creaton,Jree;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;28;1;;x
Fnatic;Alliance;0;1;25/7/2014;EU Summer Season 2014 - Week 10;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;Wickd,Shook,Froggen,Tabzz,Nyph;29;1;;x
SK Gaming;SHC XD;0;1;25/7/2014;EU Summer Season 2014 - Week 10;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;30;1;;x
SHC XD;Gambit;1;1;25/7/2014;EU Summer Season 2014 - Week 10;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;Darien,Diamondprox,NiQ,Genja,Edward;31;1;;x
SK Gaming;ROCCAT;1;1;25/7/2014;EU Summer Season 2014 - Week 10;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;Xaxus,Jankos,Overpow,Calaver,VandeR;32;1;;x
Alliance;Copenhagen Wolves;1;1;25/7/2014;EU Summer Season 2014 - Week 10;Wickd,Shook,Froggen,Tabzz,Nyph;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;33;1;;x
Fnatic;Millenium;1;1;25/7/2014;EU Summer Season 2014 - Week 10;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;kev1n,Kottenx,Kerp,Creaton,Jree;34;1;;x
Gambit;Copenhagen Wolves;1;1;31/7/2014;EU Summer Season 2014 - Week 11 - Tiebreak Match;Darien,Diamondprox,NiQ,Genja,Edward;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;35;1;;x
SHC XD;ROCCAT;1;1;19/7/2014;EU Summer Season 2014 - Week 9;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;Xaxus,Jankos,Overpow,Calaver,VandeR;36;1;;x
Gambit;Alliance;0;1;19/7/2014;EU Summer Season 2014 - Week 9;Darien,Diamondprox,NiQ,Genja,Edward;Wickd,Shook,Froggen,Tabzz,Nyph;37;1;;x
Fnatic;Copenhagen Wolves;1;1;19/7/2014;EU Summer Season 2014 - Week 9;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;38;1;;x
SK Gaming;Millenium;0;1;19/7/2014;EU Summer Season 2014 - Week 9;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;kev1n,Kottenx,Kerp,Creaton,Jree;39;1;;x
Copenhagen Wolves;SK Gaming;1;1;19/7/2014;EU Summer Season 2014 - Week 9;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;40;1;;x
Millenium;ROCCAT;1;1;19/7/2014;EU Summer Season 2014 - Week 9;kev1n,Kottenx,Kerp,Creaton,Jree;Xaxus,Jankos,Overpow,Calaver,VandeR;41;1;;x
SHC XD;Alliance;0;1;19/7/2014;EU Summer Season 2014 - Week 9;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;Wickd,Shook,Froggen,Tabzz,Nyph;42;1;;x
Gambit;Fnatic;0;1;19/7/2014;EU Summer Season 2014 - Week 9;Darien,Diamondprox,NiQ,Genja,Edward;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;43;1;;x
ROCCAT;SK Gaming;1;1;11/7/2014;EU Summer Season 2014 - Week 8;Xaxus,Jankos,Overpow,Calaver,VandeR;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;44;1;;x
SHC XD;Fnatic;0;1;11/7/2014;EU Summer Season 2014 - Week 8;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;45;1;;x
Millenium;Alliance;1;1;11/7/2014;EU Summer Season 2014 - Week 8;kev1n,Kottenx,Kerp,Creaton,Jree;Wickd,Shook,Froggen,Tabzz,Nyph;46;1;;x
Copenhagen Wolves;Gambit;1;1;11/7/2014;EU Summer Season 2014 - Week 8;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;Darien,Diamondprox,NiQ,Genja,Edward;47;1;;x
Alliance;ROCCAT;0;1;11/7/2014;EU Summer Season 2014 - Week 8;Wickd,Shook,Froggen,Tabzz,Nyph;Xaxus,Jankos,Overpow,Calaver,VandeR;48;1;;x
Gambit;SHC XD;0;1;11/7/2014;EU Summer Season 2014 - Week 8;Darien,Diamondprox,NiQ,Genja,Edward;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;49;1;;x
Copenhagen Wolves;Millenium;1;1;11/7/2014;EU Summer Season 2014 - Week 8;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;kev1n,Kottenx,Kerp,Creaton,Jree;50;1;;x
Fnatic;SK Gaming;1;1;11/7/2014;EU Summer Season 2014 - Week 8;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;51;1;;x
ROCCAT;Fnatic;0;1;3/7/2014;EU Summer Season 2014 - Week 7;Xaxus,Jankos,Overpow,Calaver,VandeR;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;52;1;;x
SK Gaming;Gambit;1;1;3/7/2014;EU Summer Season 2014 - Week 7;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;Darien,Diamondprox,NiQ,Genja,Edward;53;1;;x
Copenhagen Wolves;ROCCAT;0;1;3/7/2014;EU Summer Season 2014 - Week 7;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;Xaxus,Jankos,Overpow,Calaver,VandeR;54;1;;x
Millenium;Fnatic;0;1;3/7/2014;EU Summer Season 2014 - Week 7;kev1n,Kottenx,Kerp,Creaton,Jree;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;55;1;;x
Alliance;SHC XD;1;1;3/7/2014;EU Summer Season 2014 - Week 7;Wickd,Shook,Froggen,Tabzz,Nyph;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;56;1;;x
Alliance;SK Gaming;1;1;3/7/2014;EU Summer Season 2014 - Week 7;Wickd,Shook,Froggen,Tabzz,Nyph;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;57;1;;x
ROCCAT;Millenium;1;1;3/7/2014;EU Summer Season 2014 - Week 7;Xaxus,Jankos,Overpow,Calaver,VandeR;kev1n,Kottenx,Kerp,Creaton,Jree;58;1;;x
SHC XD;SK Gaming;1;1;3/7/2014;EU Summer Season 2014 - Week 7;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;59;1;;x
Millenium;Gambit;1;1;3/7/2014;EU Summer Season 2014 - Week 7;kev1n,Kottenx,Kerp,Creaton,Jree;Darien,Diamondprox,NiQ,Genja,Edward;60;1;;x
Copenhagen Wolves;SHC XD;0;1;3/7/2014;EU Summer Season 2014 - Week 7;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;61;1;;x
Fnatic;Gambit;1;1;3/7/2014;EU Summer Season 2014 - Week 7;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;Darien,Diamondprox,NiQ,Genja,Edward;62;1;;x
Copenhagen Wolves;Alliance;1;1;3/7/2014;EU Summer Season 2014 - Week 7;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;Wickd,Shook,Froggen,Tabzz,Nyph;63;1;;x
Millenium;SHC XD;0;1;3/7/2014;EU Summer Season 2014 - Week 7;kev1n,Kottenx,Kerp,Creaton,Jree;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;64;1;;x
SK Gaming;Copenhagen Wolves;1;1;3/7/2014;EU Summer Season 2014 - Week 7;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;65;1;;x
Alliance;Fnatic;0;1;3/7/2014;EU Summer Season 2014 - Week 7;Wickd,Shook,Froggen,Tabzz,Nyph;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;66;1;;x
Gambit;ROCCAT;0;1;3/7/2014;EU Summer Season 2014 - Week 7;Darien,Diamondprox,NiQ,Genja,Edward;Xaxus,Jankos,Overpow,Calaver,VandeR;67;1;;x
Copenhagen Wolves;Fnatic;0;1;27/6/2014;EU Summer Season 2014 - Week 6;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;68;1;;x
Alliance;Millenium;1;1;27/6/2014;EU Summer Season 2014 - Week 6;Wickd,Shook,Froggen,Tabzz,Nyph;kev1n,Kottenx,Kerp,Creaton,Jree;69;1;;x
SHC XD;Gambit;0;1;27/6/2014;EU Summer Season 2014 - Week 6;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;Darien,Diamondprox,NiQ,Genja,Edward;70;1;;x
SK Gaming;ROCCAT;1;1;27/6/2014;EU Summer Season 2014 - Week 6;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;Xaxus,Jankos,Overpow,Calaver,VandeR;71;1;;x
ROCCAT;Alliance;0;1;27/6/2014;EU Summer Season 2014 - Week 6;Xaxus,Jankos,Overpow,Calaver,VandeR;Wickd,Shook,Froggen,Tabzz,Nyph;72;1;;x
Millenium;SK Gaming;1;1;27/6/2014;EU Summer Season 2014 - Week 6;kev1n,Kottenx,Kerp,Creaton,Jree;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;73;1;;x
Fnatic;SHC XD;0;1;27/6/2014;EU Summer Season 2014 - Week 6;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;74;1;;x
Gambit;Copenhagen Wolves;0;1;27/6/2014;EU Summer Season 2014 - Week 6;Darien,Diamondprox,NiQ,Genja,Edward;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;75;1;;x
SK Gaming;Alliance;0;1;22/6/2014;EU Summer Season 2014 - Week 5;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;Wickd,Shook,Froggen,Tabzz,Nyph;76;1;;x
SHC XD;Copenhagen Wolves;1;1;22/6/2014;EU Summer Season 2014 - Week 5;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;77;1;;x
Millenium;ROCCAT;0;1;22/6/2014;EU Summer Season 2014 - Week 5;kev1n,Kottenx,Kerp,Creaton,Jree;Xaxus,Jankos,Overpow,Calaver,VandeR;78;1;;x
Gambit;Fnatic;0;1;22/6/2014;EU Summer Season 2014 - Week 5;Darien,Diamondprox,NiQ,Genja,Edward;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;79;1;;x
ROCCAT;Gambit;1;1;22/6/2014;EU Summer Season 2014 - Week 5;Xaxus,Jankos,Overpow,Calaver,VandeR;Darien,Diamondprox,NiQ,Genja,Edward;80;1;;x
SK Gaming;SHC XD;1;1;22/6/2014;EU Summer Season 2014 - Week 5;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;81;1;;x
Fnatic;Millenium;0;1;22/6/2014;EU Summer Season 2014 - Week 5;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;kev1n,Kottenx,Kerp,Creaton,Jree;82;1;;x
Alliance;Copenhagen Wolves;1;1;22/6/2014;EU Summer Season 2014 - Week 5;Wickd,Shook,Froggen,Tabzz,Nyph;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;83;1;;x
SK Gaming;Fnatic;0;1;13/6/2014;EU Summer Season 2014 - Week 4;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;84;1;;x
ROCCAT;Copenhagen Wolves;1;1;13/6/2014;EU Summer Season 2014 - Week 4;Xaxus,Jankos,Overpow,Calaver,VandeR;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;85;1;;x
SHC XD;Millenium;0;1;13/6/2014;EU Summer Season 2014 - Week 4;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;kev1n,Kottenx,Kerp,Creaton,Jree;86;1;;x
Alliance;Gambit;0;1;13/6/2014;EU Summer Season 2014 - Week 4;Wickd,Shook,Froggen,Tabzz,Nyph;Darien,Diamondprox,NiQ,Genja,Edward;87;1;;x
ROCCAT;SHC XD;1;1;13/6/2014;EU Summer Season 2014 - Week 4;Xaxus,Jankos,Overpow,Calaver,VandeR;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;88;1;;x
Gambit;Millenium;0;1;13/6/2014;EU Summer Season 2014 - Week 4;Darien,Diamondprox,NiQ,Genja,Edward;kev1n,Kottenx,Kerp,Creaton,Jree;89;1;;x
Fnatic;Alliance;0;1;13/6/2014;EU Summer Season 2014 - Week 4;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;Wickd,Shook,Froggen,Tabzz,Nyph;90;1;;x
Copenhagen Wolves;SK Gaming;0;1;13/6/2014;EU Summer Season 2014 - Week 4;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;91;1;;x
Alliance;ROCCAT;1;1;6/6/2014;EU Summer Season 2014 - Week 3;Wickd,Shook,Froggen,Tabzz,Nyph;Xaxus,Jankos,Overpow,Calaver,VandeR;92;1;;x
SK Gaming;Millenium;1;1;6/6/2014;EU Summer Season 2014 - Week 3;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;kev1n,Kottenx,Kerp,Creaton,Jree;93;1;;x
SHC XD;Fnatic;1;1;6/6/2014;EU Summer Season 2014 - Week 3;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;94;1;;x
Copenhagen Wolves;Gambit;0;1;6/6/2014;EU Summer Season 2014 - Week 3;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;Darien,Diamondprox,NiQ,Genja,Edward;95;1;;x
Gambit;SK Gaming;0;1;6/6/2014;EU Summer Season 2014 - Week 3;Darien,Diamondprox,NiQ,Genja,Edward;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;96;1;;x
Millenium;Copenhagen Wolves;1;1;6/6/2014;EU Summer Season 2014 - Week 3;kev1n,Kottenx,Kerp,Creaton,Jree;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;97;1;;x
SHC XD;Alliance;0;1;6/6/2014;EU Summer Season 2014 - Week 3;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;Wickd,Shook,Froggen,Tabzz,Nyph;98;1;;x
Fnatic;ROCCAT;1;1;6/6/2014;EU Summer Season 2014 - Week 3;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;Xaxus,Jankos,Overpow,Calaver,VandeR;99;1;;x
Fnatic;Gambit;0;1;30/5/2014;EU Summer Season 2014 - Week 2;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;Darien,Diamondprox,NiQ,Genja,Edward;100;1;;x
Copenhagen Wolves;SHC XD;0;1;30/5/2014;EU Summer Season 2014 - Week 2;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;101;1;;x
Millenium;Alliance;0;1;30/5/2014;EU Summer Season 2014 - Week 2;kev1n,Kottenx,Kerp,Creaton,Jree;Wickd,Shook,Froggen,Tabzz,Nyph;102;1;;x
ROCCAT;SK Gaming;0;1;30/5/2014;EU Summer Season 2014 - Week 2;Xaxus,Jankos,Overpow,Calaver,VandeR;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;103;1;;x
Alliance;SK Gaming;1;1;30/5/2014;EU Summer Season 2014 - Week 2;Wickd,Shook,Froggen,Tabzz,Nyph;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;104;1;;x
Millenium;Fnatic;0;1;30/5/2014;EU Summer Season 2014 - Week 2;kev1n,Kottenx,Kerp,Creaton,Jree;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;105;1;;x
Copenhagen Wolves;ROCCAT;1;1;30/5/2014;EU Summer Season 2014 - Week 2;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;Xaxus,Jankos,Overpow,Calaver,VandeR;106;1;;x
Gambit;SHC XD;0;1;30/5/2014;EU Summer Season 2014 - Week 2;Darien,Diamondprox,NiQ,Genja,Edward;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;107;1;;x
Fnatic;SK Gaming;0;1;22/5/2014;EU Summer Season 2014 - Week 1;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;108;1;;x
ROCCAT;Millenium;0;1;22/5/2014;EU Summer Season 2014 - Week 1;Xaxus,Jankos,Overpow,Calaver,VandeR;kev1n,Kottenx,Kerp,Creaton,Jree;109;1;;x
Copenhagen Wolves;Alliance;0;1;22/5/2014;EU Summer Season 2014 - Week 1;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;Wickd,Shook,Froggen,Tabzz,Nyph;110;1;;x
Millenium;SHC XD;1;1;22/5/2014;EU Summer Season 2014 - Week 1;kev1n,Kottenx,Kerp,Creaton,Jree;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;111;1;;x
Gambit;ROCCAT;0;1;22/5/2014;EU Summer Season 2014 - Week 1;Darien,Diamondprox,NiQ,Genja,Edward;Xaxus,Jankos,Overpow,Calaver,VandeR;112;1;;x
SK Gaming;Gambit;0;1;22/5/2014;EU Summer Season 2014 - Week 1;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;Darien,Diamondprox,NiQ,Genja,Edward;113;1;;x
Copenhagen Wolves;Millenium;1;1;22/5/2014;EU Summer Season 2014 - Week 1;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;kev1n,Kottenx,Kerp,Creaton,Jree;114;1;;x
Alliance;SHC XD;0;1;22/5/2014;EU Summer Season 2014 - Week 1;Wickd,Shook,Froggen,Tabzz,Nyph;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;115;1;;x
SK Gaming;Copenhagen Wolves;1;1;22/5/2014;EU Summer Season 2014 - Week 1;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;116;1;;x
SHC XD;ROCCAT;1;1;22/5/2014;EU Summer Season 2014 - Week 1;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;Xaxus,Jankos,Overpow,Calaver,VandeR;117;1;;x
Alliance;Fnatic;1;1;22/5/2014;EU Summer Season 2014 - Week 1;Wickd,Shook,Froggen,Tabzz,Nyph;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;118;1;;x
Gambit;Alliance;0;1;22/5/2014;EU Summer Season 2014 - Week 1;Darien,Diamondprox,NiQ,Genja,Edward;Wickd,Shook,Froggen,Tabzz,Nyph;119;1;;x
Fnatic;Copenhagen Wolves;1;1;22/5/2014;EU Summer Season 2014 - Week 1;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;YoungBuck,Airwaks,cowTard,Woolite,Unlimited;120;1;;x
Millenium;Gambit;1;1;22/5/2014;EU Summer Season 2014 - Week 1;kev1n,Kottenx,Kerp,Creaton,Jree;Darien,Diamondprox,NiQ,Genja,Edward;121;1;;x
ROCCAT;Fnatic;0;1;22/5/2014;EU Summer Season 2014 - Week 1;Xaxus,Jankos,Overpow,Calaver,VandeR;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;122;1;;x
SHC XD;SK Gaming;0;1;22/5/2014;EU Summer Season 2014 - Week 1;Mimer,Impaler,SELFIE,MrRalleZ,wewillfailer;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;123;1;;x
ROCCAT;Fnatic;1;2;15/8/2014;EU Summer Playoffs 2014 - Semifinals;Xaxus,Jankos,Overpow,Calaver,VandeR;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;124;1;game1,bo5;x
ROCCAT;Fnatic;0;1;15/8/2014;EU Summer Playoffs 2014 - Semifinals;Xaxus,Jankos,Overpow,Calaver,VandeR;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;125;1;game2,bo5;x
ROCCAT;Fnatic;0;2;15/8/2014;EU Summer Playoffs 2014 - Semifinals;Xaxus,Jankos,Overpow,Calaver,VandeR;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;126;1;game3,bo5;x
ROCCAT;Fnatic;1;1;15/8/2014;EU Summer Playoffs 2014 - Semifinals;Xaxus,Jankos,Overpow,Calaver,VandeR;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;127;1;game4,bo5;x
ROCCAT;Fnatic;0;1;15/8/2014;EU Summer Playoffs 2014 - Semifinals;Xaxus,Jankos,Overpow,Calaver,VandeR;sOAZ,Cyanide,sPeke,Rekkles,YellOwStaR;128;1;game5,bo5;x
Alliance;SK Gaming;1;1;15/8/2014;EU Summer Playoffs 2014 - Semifinals;Wickd,Shook,Froggen,Tabzz,Nyph;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;129;1;game1,bo5;x
Alliance;SK Gaming;0;2;15/8/2014;EU Summer Playoffs 2014 - Semifinals;Wickd,Shook,Froggen,Tabzz,Nyph;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;130;1;game2,bo5;x
Alliance;SK Gaming;1;1;15/8/2014;EU Summer Playoffs 2014 - Semifinals;Wickd,Shook,Froggen,Tabzz,Nyph;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;131;1;game3,bo5;x
Alliance;SK Gaming;1;2;15/8/2014;EU Summer Playoffs 2014 - Semifinals;Wickd,Shook,Froggen,Tabzz,Nyph;fredy122,Svenskeren,Jesiz,Candy Panda,nRated;132;1;game4,bo5;x
Fnatic;Alliance;1;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;133;1;;x
ROCCAT;SHC XD;1;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;134;1;;x
